,SME_offers,SME,Social_clause,G_clause,G_criterion,G_weight,Price_weight,Award_price,Legal_status,Departement,Procedure_type,CPV,Framework,Advertising,Id_contract,Allotment,Month,Contract_type,SME_ratio,Other_offers,SIREN,Participation
1135562,1.0,1,0,1,0,0.0,60.0,11.576375831782567,73,39,open,45421152,0,32.0,22-102452,1,2022_July,Works,1.0,0.0,200071116,1
1135563,3.0,1,0,1,0,0.0,60.0,11.677622365965254,73,39,open,45421146,0,32.0,22-102452,1,2022_July,Works,1.0,0.0,200071116,1
1135556,1.0,0,0,1,0,0.0,60.0,11.391705065843228,73,39,open,45232411,0,32.0,22-102452,1,2022_July,Works,0.3333333333333333,2.0,200071116,1
1135557,1.0,1,0,1,0,0.0,60.0,13.679879018717704,73,39,open,45262311,0,32.0,22-102452,1,2022_July,Works,0.5,1.0,200071116,1
1135558,1.0,0,0,1,0,0.0,60.0,13.276411549120667,73,39,open,45321000,0,32.0,22-102452,1,2022_July,Works,0.3333333333333333,2.0,200071116,1
1135559,3.0,1,0,1,0,0.0,60.0,12.317194880557953,73,39,open,45421132,0,32.0,22-102452,1,2022_July,Works,0.75,1.0,200071116,1
1135560,2.0,1,0,1,0,0.0,60.0,11.161752500203896,73,39,open,45421131,0,32.0,22-102452,1,2022_July,Works,1.0,0.0,200071116,1
633561,1.0,1,0,0,0,0.0,50.0,12.713191407364837,73,35,open,90513000,1,47.0,22-102533,1,2022_July,Services,1.0,0.0,200073500,1
633562,1.0,1,0,0,0,0.0,50.0,13.753464926992391,73,35,open,90510000,1,47.0,22-102533,1,2022_July,Services,1.0,0.0,200073500,1
607434,1.0,1,0,1,1,60.0,40.0,11.307621831784349,73,67,open,34928480,1,34.0,22-102614,1,2022_July,Supplies,1.0,0.0,246701080,1
607436,1.0,1,0,1,1,60.0,40.0,12.524526376648708,73,67,open,34928480,1,34.0,22-102614,1,2022_July,Supplies,1.0,0.0,246701080,1
1135693,4.0,1,0,0,0,0.0,30.0,12.376869716472175,73,39,open,71335000,0,40.0,22-102634,0,2022_July,Services,1.0,0.0,200051225,1
261749,5.0,1,0,0,0,0.0,40.0,11.950147604691585,73,69,open,71317210,0,33.0,22-102730,0,2022_July,Services,0.7142857142857143,2.0,200096386,1
1138287,3.0,1,0,0,0,0.0,30.0,12.254862809699606,73,19,open,79311100,0,33.0,22-102770,0,2022_July,Services,1.0,0.0,251900197,1
82910,3.0,1,0,1,1,10.0,25.0,14.727158528883743,54,75,open,38000000,0,29.0,22-102772,1,2022_July,Supplies,0.75,1.0,539732958,1
82911,3.0,1,0,1,1,10.0,25.0,13.864300722133706,54,75,open,38000000,0,29.0,22-102772,1,2022_July,Supplies,0.75,1.0,539732958,1
82912,2.0,1,0,1,1,10.0,25.0,13.664687668229691,54,75,open,38000000,0,29.0,22-102772,1,2022_July,Supplies,0.6666666666666666,1.0,539732958,1
82913,2.0,1,0,1,1,10.0,25.0,13.26819382561587,54,75,open,38000000,0,29.0,22-102772,1,2022_July,Supplies,1.0,0.0,539732958,1
262519,3.0,1,0,0,0,0.0,40.0,11.117806648916208,73,69,open,71317210,0,33.0,22-102794,0,2022_July,Services,0.6,2.0,200096386,1
196058,3.0,1,0,1,0,0.0,40.0,13.304684934198283,72,84,open,77310000,1,44.0,22-102817,1,2022_July,Services,1.0,0.0,218400075,1
196059,1.0,1,0,1,0,0.0,40.0,12.206072645530174,72,84,open,77211300,1,44.0,22-102817,1,2022_July,Services,1.0,0.0,218400075,1
196060,4.0,1,0,1,0,0.0,40.0,13.487006490992238,72,84,open,77320000,1,44.0,22-102817,1,2022_July,Services,1.0,0.0,218400075,1
147007,1.0,1,0,1,0,0.0,55.0,12.206072645530174,72,60,open,77342000,1,29.0,22-102829,1,2022_July,Services,1.0,0.0,216006031,1
147008,1.0,1,0,1,0,0.0,55.0,11.982929094215963,72,60,open,77312100,1,29.0,22-102829,1,2022_July,Services,1.0,0.0,216006031,1
1035653,0.0,0,0,0,0,0.0,40.0,12.008282159391213,72,10,open,44811000,1,32.0,22-102852,1,2022_July,Supplies,0.0,3.0,221000052,0
1035654,0.0,0,0,0,0,0.0,40.0,10.409603101293689,72,10,open,44811000,1,32.0,22-102852,1,2022_July,Supplies,0.0,3.0,221000052,0
1035655,0.0,0,0,0,0,0.0,40.0,13.1627660840357,72,10,open,34922100,1,32.0,22-102852,1,2022_July,Supplies,0.0,3.0,221000052,0
835657,1.0,1,0,0,0,0.0,40.0,13.42984807715229,73,01,open,79713000,1,29.0,22-102875,1,2022_August,Services,0.16666666666666666,5.0,200071751,1
835658,1.0,1,0,0,0,0.0,40.0,13.102160670086809,73,01,open,79713000,1,29.0,22-102875,1,2022_August,Services,0.16666666666666666,5.0,200071751,1
925765,2.0,0,0,0,0,0.0,50.0,13.304684934198283,73,50,open,34928440,1,38.0,22-102893,1,2022_July,Supplies,0.5,2.0,200067205,1
925766,2.0,1,0,0,0,0.0,50.0,12.429216196844383,73,50,open,34928440,1,38.0,22-102893,1,2022_July,Supplies,0.6666666666666666,1.0,200067205,1
590170,1.0,1,0,0,1,10.0,50.0,11.759785542901755,72,38,open,60130000,1,29.0,22-102906,1,2022_July,Services,1.0,0.0,213805625,1
590171,1.0,1,0,0,1,10.0,50.0,12.301382825334498,72,38,open,60130000,1,29.0,22-102906,1,2022_July,Services,1.0,0.0,213805625,1
570690,2.0,0,0,0,0,0.0,75.0,12.611537753638338,72,44,open,71351810,1,29.0,22-102943,0,2022_July,Services,0.5,2.0,224400028,1
334958,1.0,1,0,1,1,5.0,55.0,13.997832114758229,72,78,open,38720000,1,36.0,22-103005,1,2022_July,Supplies,0.3333333333333333,2.0,217806462,1
670594,0.0,0,0,0,1,10.0,70.0,12.283247552684223,73,54,open,60112000,1,30.0,22-103053,1,2022_July,Services,0.0,1.0,245400601,0
670595,0.0,0,0,0,1,10.0,70.0,12.322432446646369,73,54,open,60112000,1,30.0,22-103053,1,2022_July,Services,0.0,2.0,245400601,0
670596,0.0,0,0,0,1,10.0,70.0,11.056588026488308,73,54,open,60112000,1,30.0,22-103053,1,2022_July,Services,0.0,1.0,245400601,0
873497,2.0,1,1,1,1,5.0,65.0,12.674249607434502,54,35,open,77341000,0,30.0,22-103199,0,2022_July,Services,0.6666666666666666,1.0,885146258,1
184282,2.0,1,0,1,0,0.0,60.0,12.793859310432293,72,84,open,42130000,1,38.0,22-103248,0,2022_July,Supplies,1.0,0.0,218400075,1
1108137,0.0,0,0,0,0,0.0,5.0,13.815510557964274,72,08,open,44161110,1,26.0,22-103293,0,2022_July,Supplies,0.0,3.0,200062388,0
780409,4.0,1,1,0,0,0.0,40.0,11.918390573078392,72,64,open,90919200,1,37.0,22-103356,1,2022_July,Services,1.0,0.0,216403352,1
780410,4.0,1,1,0,0,0.0,40.0,11.918390573078392,72,64,open,90919200,1,37.0,22-103356,1,2022_July,Services,1.0,0.0,216403352,1
334875,0.0,0,0,0,0,0.0,50.0,15.096444403426338,73,78,open,30163000,1,29.0,22-103442,0,2022_July,Supplies,0.0,3.0,287800536,0
135986,1.0,0,0,1,1,5.0,50.0,12.206072645530174,81,59,open,50531100,1,51.0,22-103449,1,2022_July,Services,0.5,1.0,517614939,1
135987,1.0,0,0,1,1,5.0,50.0,11.289781913656018,81,59,open,50531100,1,51.0,22-103449,1,2022_July,Services,0.5,1.0,517614939,1
135988,1.0,1,0,1,1,5.0,50.0,11.407564949312402,81,59,open,50531100,1,51.0,22-103449,1,2022_July,Services,0.5,1.0,517614939,1
923254,1.0,1,0,0,0,0.0,40.0,14.34697217344654,72,40,open,63712400,1,43.0,22-103455,0,2022_August,Services,0.3333333333333333,2.0,214000887,1
656133,1.0,0,0,0,0,0.0,30.0,12.429216196844383,72,60,open,71300000,1,32.0,22-103460,0,2022_July,Services,0.5,1.0,226000016,1
251015,7.0,1,0,0,0,0.0,40.0,14.914122846632385,83,69,open,72000000,1,29.0,22-103480,0,2022_July,Services,1.0,0.0,821682705,1
285274,2.0,1,0,0,0,0.0,55.0,12.245293358683455,72,93,open,44316400,1,32.0,22-103537,1,2022_July,Supplies,1.0,0.0,219300712,1
285275,1.0,1,0,0,0,0.0,55.0,10.373491181781864,72,93,open,44522200,1,32.0,22-103537,1,2022_July,Supplies,1.0,0.0,219300712,1
285276,4.0,1,0,0,0,0.0,55.0,12.319401330837177,72,93,open,44510000,1,32.0,22-103537,1,2022_July,Supplies,1.0,0.0,219300712,1
285278,1.0,1,0,0,0,0.0,55.0,12.165250651009918,72,93,open,45262521,1,32.0,22-103537,1,2022_July,Works,1.0,0.0,219300712,1
338488,2.0,1,0,0,1,5.0,75.0,14.71159858252091,73,78,open,34300000,1,31.0,22-103584,0,2022_July,Supplies,0.5,2.0,287800536,1
614372,0.0,0,0,0,0,0.0,50.0,12.441144767709657,73,67,open,34139200,0,31.0,22-103621,1,2022_August,Supplies,0.0,2.0,200051878,0
614373,0.0,0,0,0,0,0.0,50.0,11.600386740740223,73,67,open,34210000,0,31.0,22-103621,1,2022_August,Supplies,0.0,1.0,200051878,0
976508,2.0,1,0,0,0,0.0,70.0,14.403297222866392,73,86,open,44113310,0,29.0,22-103649,0,2022_July,Supplies,1.0,0.0,258600493,1
976509,2.0,1,0,0,0,0.0,70.0,14.403297222866392,73,86,open,44113310,0,29.0,22-103649,0,2022_July,Supplies,1.0,0.0,258600493,1
968800,2.0,0,0,0,1,5.0,50.0,10.126631103850338,73,26,open,71356100,0,30.0,22-103683,1,2022_July,Services,1.0,0.0,262600133,1
1138289,2.0,1,0,0,0,0.0,50.0,11.982929094215963,71,75,open,60100000,0,30.0,22-103843,0,2022_July,Services,1.0,0.0,110002011,1
610855,1.0,0,1,1,0,0.0,70.0,14.28551418721001,72,67,open,77310000,0,29.0,22-104006,1,2022_July,Services,0.5,1.0,200094332,1
610856,1.0,0,1,1,0,0.0,70.0,14.28551418721001,72,67,open,77310000,0,29.0,22-104006,1,2022_July,Services,0.5,1.0,200094332,1
610857,1.0,0,1,1,0,0.0,30.0,14.28551418721001,72,67,open,77310000,0,29.0,22-104006,1,2022_July,Services,0.5,1.0,200094332,1
135586,2.0,1,0,1,1,10.0,60.0,13.592367006650065,72,59,open,60100000,1,34.0,22-104187,1,2022_July,Services,1.0,0.0,215903287,1
135587,2.0,1,0,1,1,10.0,60.0,11.289781913656018,72,59,open,60100000,1,34.0,22-104187,1,2022_July,Services,1.0,0.0,215903287,1
914658,3.0,1,0,1,0,0.0,40.0,13.465496097960573,73,85,open,79311000,0,33.0,22-104199,0,2022_July,Services,1.0,0.0,200073260,1
165100,1.0,1,0,0,0,0.0,100.0,18.459901457105648,41,13,negotiated,63100000,0,122.0,22-104268,0,2022_July,Services,0.5,1.0,775558489,1
147098,2.0,1,0,0,0,0.0,40.0,13.604241771720007,73,59,open,44211100,0,29.0,22-104295,0,2022_July,Supplies,1.0,0.0,265906719,1
1135364,1.0,1,0,0,0,0.0,50.0,13.592367006650065,73,39,open,50114000,1,40.0,22-104339,0,2022_July,Services,1.0,0.0,253900633,1
609629,1.0,0,0,0,0,0.0,40.0,9.268609280100158,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.25,3.0,753570043,1
609638,2.0,0,0,0,0,0.0,40.0,9.72913416539135,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.5,2.0,753570043,1
609630,1.0,0,0,0,0,0.0,40.0,9.723163998404846,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.3333333333333333,2.0,753570043,1
609632,2.0,0,0,0,0,0.0,40.0,9.893437216682626,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.4,3.0,753570043,1
609633,1.0,1,0,0,0,0.0,40.0,10.913268627497622,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,1.0,0.0,753570043,1
609634,4.0,0,0,0,0,0.0,40.0,10.545341438708522,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.5,4.0,753570043,1
609636,4.0,1,0,0,0,0.0,40.0,10.709963418403076,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.5,4.0,753570043,1
609637,2.0,0,0,0,0,0.0,40.0,10.165851817003619,81,67,open,90910000,0,30.0,22-10440,1,2022_January,Services,0.3333333333333333,4.0,753570043,1
589963,6.0,0,0,0,0,0.0,50.0,14.490662287301245,73,38,open,60130000,0,53.0,22-104402,0,2022_July,Services,1.0,0.0,263800401,1
503193,2.0,1,0,1,0,0.0,40.0,10.596634733096073,72,95,open,30192000,1,34.0,22-104438,1,2022_July,Supplies,0.6666666666666666,1.0,219502291,1
503194,1.0,0,0,1,0,0.0,40.0,11.982929094215963,72,95,open,39162110,1,34.0,22-104438,1,2022_July,Supplies,0.3333333333333333,2.0,219502291,1
503195,1.0,1,0,1,0,0.0,40.0,10.596634733096073,72,95,open,30197630,1,34.0,22-104438,1,2022_July,Supplies,0.5,1.0,219502291,1
503196,1.0,0,0,1,0,0.0,40.0,10.373491181781864,72,95,open,22112000,1,34.0,22-104438,1,2022_July,Supplies,0.5,1.0,219502291,1
503197,4.0,1,0,1,0,0.0,40.0,11.512925464970229,72,95,open,30237300,1,34.0,22-104438,1,2022_July,Supplies,0.8,1.0,219502291,1
1139219,1.0,1,0,0,0,0.0,100.0,13.304684934198283,55,49,open,72500000,0,63.0,22-104569,1,2022_July,Services,1.0,0.0,312379266,1
1139220,1.0,1,0,0,0,0.0,100.0,13.017002861746503,55,49,open,72500000,0,63.0,22-104569,1,2022_July,Services,1.0,0.0,312379266,1
1139221,1.0,1,0,0,0,0.0,100.0,12.206072645530174,55,49,open,72500000,0,63.0,22-104569,1,2022_July,Services,1.0,0.0,312379266,1
1139222,3.0,1,0,0,0,0.0,100.0,12.89921982609012,55,49,open,72500000,0,63.0,22-104569,1,2022_July,Services,1.0,0.0,312379266,1
433237,1.0,1,0,1,1,5.0,40.0,11.695247021764184,72,83,open,34970000,1,82.0,22-10458,0,2022_January,Supplies,1.0,0.0,218301190,1
663744,1.0,1,0,0,0,0.0,60.0,9.903487552536127,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.3333333333333333,2.0,226000016,1
663745,3.0,1,0,0,0,0.0,60.0,9.903487552536127,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.5,3.0,226000016,1
663737,0.0,0,0,0,0,0.0,60.0,11.407564949312402,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.0,3.0,226000016,0
663738,0.0,0,0,0,0,0.0,60.0,9.903487552536127,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.0,2.0,226000016,0
663739,0.0,0,0,0,0,0.0,60.0,9.615805480084347,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.0,3.0,226000016,0
663740,0.0,0,0,0,0,0.0,60.0,7.600902459542082,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.0,1.0,226000016,0
663741,3.0,1,0,0,0,0.0,60.0,12.429216196844383,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.5,3.0,226000016,1
663742,0.0,0,0,0,0,0.0,60.0,11.407564949312402,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.0,1.0,226000016,0
663743,0.0,0,0,0,0,0.0,60.0,9.903487552536127,72,60,open,71315400,1,31.0,22-104594,1,2022_August,Services,0.0,3.0,226000016,0
316295,2.0,0,0,1,1,5.0,45.0,12.611537753638338,73,47,open,09111400,1,30.0,22-104616,1,2022_July,Supplies,0.5,2.0,254701824,1
316296,2.0,1,0,1,1,5.0,45.0,11.512925464970229,73,47,open,09111400,1,30.0,22-104616,1,2022_July,Supplies,1.0,0.0,254701824,1
316297,2.0,1,0,1,1,5.0,45.0,9.903487552536127,73,47,open,09111400,1,30.0,22-104616,1,2022_July,Supplies,1.0,0.0,254701824,1
83879,6.0,1,0,0,0,0.0,50.0,11.58855228309322,72,93,open,45223220,1,45.0,22-104618,1,2022_August,Works,1.0,0.0,219300019,1
369965,0.0,0,0,0,0,0.0,30.0,14.77102200299171,73,62,open,34928480,1,31.0,22-104686,1,2022_July,Supplies,0.0,2.0,200069029,0
369966,0.0,0,0,0,0,0.0,30.0,13.081541382884074,73,62,open,44613700,1,31.0,22-104686,1,2022_July,Supplies,0.0,2.0,200069029,0
388950,3.0,1,0,0,0,0.0,50.0,14.403297222866392,72,91,open,77310000,1,30.0,22-104708,0,2022_July,Services,1.0,0.0,219105897,1
1162815,1.0,0,0,0,0,0.0,30.0,11.402193549137051,73,23,open,66516000,0,47.0,22-104763,1,2022_July,Services,0.5,1.0,200034825,1
1162816,1.0,0,0,0,0,0.0,30.0,11.269412610829585,73,23,open,66514110,0,47.0,22-104763,1,2022_July,Services,0.3333333333333333,2.0,200034825,1
1162817,1.0,1,0,0,0,0.0,30.0,10.731268112060551,73,23,open,66514110,0,47.0,22-104763,1,2022_July,Services,1.0,0.0,200034825,1
1162818,1.0,1,0,0,0,0.0,30.0,7.377583892913586,73,23,open,66513100,0,47.0,22-104763,1,2022_July,Services,0.3333333333333333,2.0,200034825,1
770600,0.0,0,1,1,0,0.0,40.0,14.656750103767514,81,14,open,55510000,0,50.0,22-104802,0,2022_July,Services,0.0,1.0,780716171,0
184463,0.0,0,0,0,0,0.0,50.0,13.176851562688398,72,13,open,64212300,1,32.0,22-104908,0,2022_July,Services,0.0,4.0,211300041,0
814839,2.0,1,0,0,1,10.0,60.0,10.983766134515733,72,49,open,44115310,0,30.0,22-104925,0,2022_July,Supplies,1.0,0.0,224900019,1
1035159,0.0,0,0,0,0,0.0,20.0,11.63033509758704,72,10,open,79970000,1,32.0,22-104926,0,2022_July,Services,0.0,3.0,221000052,0
779376,1.0,1,0,1,0,0.0,40.0,10.937120156101486,72,64,open,34100000,0,48.0,22-104939,1,2022_July,Supplies,1.0,0.0,216401224,1
779377,3.0,1,0,1,0,0.0,40.0,12.496512461908251,72,64,open,34144700,0,48.0,22-104939,1,2022_July,Supplies,1.0,0.0,216401224,1
779379,3.0,1,0,1,0,0.0,40.0,12.022750588402635,72,64,open,34144710,0,48.0,22-104939,1,2022_July,Supplies,1.0,0.0,216401224,1
779381,3.0,1,0,1,0,0.0,40.0,11.015345067954259,72,64,open,34144700,0,48.0,22-104939,1,2022_July,Supplies,1.0,0.0,216401224,1
479363,1.0,1,0,0,0,0.0,40.0,11.224176156558025,73,31,open,79111000,0,32.0,22-105066,0,2022_July,Services,1.0,0.0,243100518,1
381850,2.0,1,0,0,0,0.0,60.0,12.89921982609012,72,91,open,79800000,0,33.0,22-105235,1,2022_July,Services,1.0,0.0,219105897,1
381851,5.0,1,0,0,0,0.0,60.0,12.100712129872347,72,91,open,64121100,0,33.0,22-105235,1,2022_July,Services,1.0,0.0,219105897,1
904521,2.0,1,0,0,0,0.0,40.0,12.538739041977644,55,21,open,39221000,0,30.0,22-105268,1,2022_July,Supplies,1.0,0.0,514021856,1
904522,1.0,1,0,0,0,0.0,40.0,11.22617735623852,55,21,open,39221000,0,30.0,22-105268,1,2022_July,Supplies,1.0,0.0,514021856,1
220024,2.0,1,0,0,0,0.0,50.0,13.815509557963773,72,92,open,71322000,0,36.0,22-105284,0,2022_July,Services,0.6666666666666666,1.0,219200508,1
672011,0.0,0,0,0,0,0.0,50.0,12.591335046320818,73,54,open,42000000,0,39.0,22-105361,0,2022_July,Supplies,0.0,2.0,255400905,0
434791,2.0,1,0,1,0,0.0,60.0,9.903487552536127,72,83,open,30192000,0,40.0,22-105370,1,2022_September,Supplies,0.4,3.0,218301158,1
434792,1.0,1,0,1,0,0.0,65.0,11.695247021764184,72,83,open,30197630,0,40.0,22-105370,1,2022_September,Supplies,0.5,1.0,218301158,1
434793,2.0,1,0,1,0,0.0,65.0,11.289781913656018,72,83,open,39130000,0,40.0,22-105370,1,2022_September,Supplies,0.4,3.0,218301158,1
221093,1.0,1,0,1,0,0.0,60.0,13.270783382522602,72,92,open,39150000,0,40.0,22-105565,1,2022_July,Supplies,1.0,0.0,219200508,1
221094,1.0,1,0,1,0,0.0,60.0,12.676076274775909,72,92,open,39150000,0,40.0,22-105565,1,2022_July,Supplies,1.0,0.0,219200508,1
221095,1.0,1,0,1,0,0.0,60.0,11.512925464970229,72,92,open,39150000,0,40.0,22-105565,1,2022_July,Supplies,1.0,0.0,219200508,1
1030435,0.0,0,0,0,0,0.0,60.0,15.60727002719233,73,88,open,45233140,1,29.0,22-105618,1,2022_July,Works,0.0,3.0,200034361,0
1030436,0.0,0,0,0,0,0.0,60.0,15.60727002719233,73,88,open,45233140,1,29.0,22-105618,1,2022_July,Works,0.0,5.0,200034361,0
1030437,0.0,0,0,0,0,0.0,60.0,15.60727002719233,73,88,open,45233140,1,29.0,22-105618,1,2022_July,Works,0.0,4.0,200034361,0
1030438,0.0,0,0,0,0,0.0,60.0,15.60727002719233,73,88,open,45233140,1,29.0,22-105618,1,2022_July,Works,0.0,5.0,200034361,0
805224,0.0,0,0,0,0,0.0,60.0,13.421912259920944,73,73,open,90500000,1,41.0,22-105658,1,2022_July,Services,0.0,3.0,200023364,0
805227,0.0,0,0,0,0,0.0,60.0,9.231367739168258,73,73,open,90500000,1,41.0,22-105658,1,2022_July,Services,0.0,3.0,200023364,0
431406,0.0,0,0,0,0,0.0,100.0,14.247942114302253,72,83,negotiated,79341200,0,50.0,22-105684,0,2022_July,Services,0.0,2.0,218300614,0
75247,5.0,1,0,0,0,0.0,100.0,12.89921982609012,74,75,open,79400000,1,28.0,22-105695,0,2022_July,Services,0.8333333333333334,1.0,180020026,1
786716,4.0,1,0,0,0,0.0,40.0,13.641157170819497,72,84,open,45261000,1,41.0,22-105808,1,2022_July,Works,1.0,0.0,218400141,1
1146902,1.0,0,0,0,0,0.0,40.0,13.097857772826869,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.5,1.0,555650308,1
1146911,4.0,1,0,0,0,0.0,40.0,12.599534569456226,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146912,3.0,1,0,0,0,0.0,40.0,13.314215259369663,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146913,5.0,1,0,0,0,0.0,40.0,11.885751947713379,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146914,2.0,0,0,0,0,0.0,40.0,12.509514810232798,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.6666666666666666,1.0,555650308,1
1146916,1.0,1,0,0,0,0.0,40.0,14.191525303484436,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146917,1.0,0,0,0,0,0.0,40.0,13.847678506818564,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.2,4.0,555650308,1
1146918,1.0,1,0,0,0,0.0,40.0,10.089967119478747,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.16666666666666666,5.0,555650308,1
1146903,1.0,1,0,0,0,0.0,40.0,14.794457548130216,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.5,1.0,555650308,1
1146904,3.0,1,0,0,0,0.0,40.0,12.246737171652931,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.75,1.0,555650308,1
1146905,1.0,1,0,0,0,0.0,40.0,12.108856154869354,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146906,0.0,0,0,0,0,0.0,40.0,12.97757249106106,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,0.0,1.0,555650308,0
1146907,2.0,1,0,0,0,0.0,40.0,13.378142778397951,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146908,3.0,1,0,0,0,0.0,40.0,13.41208060751715,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146909,3.0,1,0,0,0,0.0,40.0,13.291256846285735,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
1146910,2.0,1,0,0,0,0.0,40.0,11.900148527440965,55,53,open,45210000,0,37.0,22-105819,1,2022_October,Works,1.0,0.0,555650308,1
371787,3.0,0,0,0,0,0.0,30.0,12.388394202324129,72,62,open,64214400,1,32.0,22-10582,1,2022_January,Services,0.75,1.0,216204131,1
371788,2.0,0,0,0,0,0.0,30.0,11.225243392518447,72,62,open,72411000,1,32.0,22-10582,1,2022_January,Services,0.6666666666666666,1.0,216204131,1
371789,2.0,0,0,0,0,0.0,30.0,11.56171562913966,72,62,open,32344100,1,32.0,22-10582,1,2022_January,Supplies,0.6666666666666666,1.0,216204131,1
673339,2.0,1,0,0,0,0.0,100.0,13.254145741369578,54,54,open,60600000,1,35.0,22-105880,1,2022_July,Services,1.0,0.0,489471128,1
673340,1.0,1,0,0,0,0.0,100.0,13.05543266392154,54,54,open,60600000,1,35.0,22-105880,1,2022_July,Services,1.0,0.0,489471128,1
251043,2.0,1,0,0,0,0.0,30.0,13.592367006650065,73,69,open,77310000,1,36.0,22-105995,1,2022_July,Services,1.0,0.0,246900765,1
251044,2.0,1,0,0,0,0.0,30.0,13.081541382884074,73,69,open,77310000,1,36.0,22-105995,1,2022_July,Services,1.0,0.0,246900765,1
251045,1.0,1,0,0,0,0.0,40.0,13.42984807715229,73,69,open,45233229,1,36.0,22-105995,1,2022_July,Works,1.0,0.0,246900765,1
685997,2.0,1,1,1,0,0.0,45.0,13.065677421350387,81,45,open,90900000,0,44.0,22-105996,1,2022_August,Services,0.25,6.0,775607609,1
685998,2.0,1,1,1,0,0.0,45.0,12.944992728614594,81,45,open,90900000,0,44.0,22-105996,1,2022_August,Services,0.2857142857142857,5.0,775607609,1
685999,3.0,1,1,1,0,0.0,45.0,13.462649389472842,81,45,open,90900000,0,44.0,22-105996,1,2022_August,Services,0.3333333333333333,6.0,775607609,1
686000,3.0,1,1,1,0,0.0,45.0,12.116014668728358,81,45,open,90900000,0,44.0,22-105996,1,2022_August,Services,0.375,5.0,775607609,1
686001,3.0,1,1,1,0,0.0,45.0,14.097218098390085,81,45,open,90900000,0,44.0,22-105996,1,2022_August,Services,0.3333333333333333,6.0,775607609,1
1098718,0.0,0,0,0,0,0.0,80.0,12.206072645530174,73,52,open,48900000,1,30.0,22-106032,0,2022_July,Services,0.0,1.0,130007834,0
1075417,3.0,0,0,0,0,0.0,40.0,12.676076274775909,72,41,open,50413200,1,54.0,22-10609,0,2022_January,Services,1.0,0.0,214100182,1
